species,Run__CV_0,Run__CV_1,Run__CV_2,Run__CV_3,Run__CV_4,Run__CV_5,Run__CV_6,Run__CV_7,Run__CV_8,Run__CV_9
Streptococcus_gordonii,0.021451061438976127,0.015762561410017775,0.016343825254057514,0.016309878905692337,0.01421075544408059,0.017074875331743566,0.007629025706008391,0.00789023493220445,0.03172975995666183,0.020345345846104396
Streptococcus_infantis,0.010430970890061684,0.0064676221086584045,0.010695459486433022,0.010888485888035744,0.0033798274114715155,0.012475143795974024,0.013181120386042832,0.0007788413690434657,0.009187822344946856,0.009130546917138868
Streptococcus_mitis_oralis_pneumoniae,0.01337463566179666,-0.018165212239877514,-0.013740393513127747,0.025578604073206588,0.012501581111246144,-0.008341595807942083,0.0025342268630376857,-0.009443624318435909,0.04076160849536874,0.027348989711806215
Streptococcus_parasanguinis,-0.037191594900491655,-0.10153247987869712,-0.14000002020533764,-0.1386557764807411,-0.04081592065854257,-0.03935269726074462,-0.10912081550949566,-0.030737111352473204,-0.01218923942658751,-0.08630772676191385
Streptococcus_salivarius,-0.13220169533012682,-0.2115665116110205,-0.18247045084216135,-0.13699429481267944,-0.12945309777122627,-0.1382532190511028,-0.14436463729032709,-0.08181679170024227,-0.23711325576849446,-0.18469081208436178
Streptococcus_vestibularis,0.14603806352827547,0.18068009367798446,0.256762358480714,0.11724577691459151,0.09571928713086356,0.13237660512345756,0.19502212240405117,0.11462497438954063,0.20156251210050452,0.15085341326210255
Clostridium_asparagiforme,-0.0007734454290926222,-0.0026568028017205335,-0.0029656617782028508,0.0010972245185467498,0.0008874769860383087,0.0007031079757741391,0.0008866693869903604,0.0007696540569331649,0.0012801209245066807,0.0002685638408409743
Clostridium_bolteae,-0.007400324648948775,0.029376393401227878,0.00503653590389052,0.01593570740418032,0.02264742166716252,0.013209665272824425,-0.02466974211413596,-0.006045322677391847,0.027552344119392044,0.02551459384552699
Clostridium_citroniae,-0.0003894695573302963,0.0001428888981691963,-0.0008737512961975285,0.0003919571803343788,9.553494124273532e-05,0.0006952911366356364,0.00016082358333915103,-2.6667268056027876e-05,1.9311221250157493e-05,0.0006767512034649937
Clostridium_clostridioforme,-0.0011665023734539453,0.002353198000090514,-0.0013723996056060328,0.0013743491996900555,0.0055382484997100485,-0.00038008744469646567,9.66492218371729e-05,-0.0016739658839919841,0.004951061279847788,-0.00249896703029791
Clostridium_hathewayi,0.023392061008438804,0.025130411687134504,0.058752954112344595,0.04650464804320129,0.02489545606583677,0.03205126505078004,0.019041272680532087,0.012328600279432774,0.11677739210786572,0.07297130678768007
Clostridium_leptum,-0.004833452274782811,-0.0017959738435164273,-0.003137217556601752,-0.0037096321305795815,0.0014027095108965636,-0.0025820982054256883,0.0005798110705633339,-0.000709152580982495,-0.002815577699576199,-0.004911357632580014
Clostridium_nexile,-0.03567194605688857,-0.09770487207550169,-0.047978733500272534,-0.14295051337197845,-0.07491963668743012,-0.07851477826451285,-0.07540083582105106,-0.0701598504848539,-0.06267306744052693,-0.14555061417557663
Clostridium_symbiosum,2.7723527842627702e-05,-0.0013453124717858072,-6.692893577293635e-05,-0.0009817173203969878,0.0031010782034263267,-0.0016380942226943314,0.0014383282210573868,0.0002600170844078446,0.002995439770637286,0.0017059011639806356
Clostridiales_bacterium_1_7_47FAA,0.00023176331256125803,-0.00037044757264820954,0.003992287793644116,0.003575423488091589,0.00043986738873076853,-2.9923509780722814e-05,-0.003570112867219166,0.0008640939931959404,0.0020525024349787972,0.0032683566335032074
Flavonifractor_plautii,-0.0017110094853004286,0.0061932279052427375,-0.0100206266560356,-0.014343049570375323,-0.007615279876469074,-0.011398358882916439,-0.017170189380398628,0.0013978097465380055,-0.01842197765880579,-0.023902697772193972
Eubacterium_eligens,-0.0016889799096320125,0.08004858822875432,0.09654078914858927,0.074905164293445,0.06474360578211193,0.07257705465989528,0.08437413291761564,0.06579672462930589,0.03916135060004313,0.04973347862545404
Eubacterium_hallii,-0.0014512926773835877,0.00817278110762821,0.0021240625016767326,0.002480806465411609,0.010437132925172812,-0.00016669587380564345,-0.007546942696400866,0.0027787909888555415,-0.00576342728920376,0.005723840996030576
Eubacterium_ramulus,0.012827348149017988,0.023219192452786454,0.03870205112317258,0.024715610032606732,0.006507140416279159,0.00786961028277093,0.018984175175838957,0.017167451045032252,0.01161291045537445,0.012212294172776587
Eubacterium_rectale,-0.048352873007659544,-0.09671211864927796,-0.049994400590224676,-0.05656688705030231,-0.048710252880281975,-0.07121075231768087,-0.06684611687647507,-0.07295563307725471,-0.04464472360033763,-0.07146091330637462
Eubacterium_siraeum,0.04698170931249863,0.06717310228429685,0.08509090338786175,0.07090563319285353,0.029117971593075203,0.0361424775998107,0.04906334467889568,0.07749805431795653,0.05681776104150689,0.10831482065418156
Eubacterium_ventriosum,0.04793974941716411,0.020245180116508475,0.06821216039450372,0.044459113695440984,0.030530037690281692,0.02953573087566483,0.02713049598750764,0.03551212417988327,0.048239488341000676,0.0299836874041978
Anaerostipes_hadrus,0.002444868381541856,0.0012998903147738705,0.002331011989740249,-0.0008135101742156367,-0.0011530759408750599,0.0007774016117726573,-0.0007215245563163722,-0.0006557589082449982,0.0018953212666225016,0.0013736094638467358
Ruminococcus_gnavus,-0.013194375906952906,-0.003433052704692574,0.012651636513358775,0.01789313927813163,0.0012237115182081202,-0.032130316689345156,-0.01910815782150508,-0.01617582761081407,-0.04028257136630597,0.08543909485781477
Ruminococcus_obeum,-0.0001145140165021977,0.0066973702373273256,0.009313258536181129,0.016654598874509485,0.001283296732200024,0.006183825448785037,-0.00039783167406428575,0.008916104285001045,0.004613056749825077,0.01426149256539586
Ruminococcus_torques,0.007335213481156666,0.02453344320881312,0.007335825473930532,0.03627180564498673,0.015760951917106386,0.005111039858638638,0.017638179817696446,0.006799967543278719,0.010687838327304185,0.016097955265891174
unclassified_Butyrivibrio,0.0005669684336350392,0.0005475607996546503,-0.00041002869070665566,-0.0008708475424765306,0.0008363148610803269,0.0002483647691823437,8.60147036154316e-05,-0.0005189894277752892,0.0015708898461927454,-0.00014542926328509382
Coprococcus_catus,0.00043531963958706076,0.0009950083888176436,0.0009393144940616728,0.0019675376895789526,-0.0014976409212818173,-0.0014283916885097694,0.001604062124718092,0.0013342842352535413,0.0016760135588780364,0.00047602608405765493
Coprococcus_comes,-0.00016203431082226634,-0.004251968396014595,-0.004898341728830673,-0.015508123737616262,0.003034193738069264,0.0049396577434503795,0.004416215923078859,-0.006611641506110162,0.003313619553946803,-0.0082155598104117
Dorea_formicigenerans,-2.954044287038612e-05,-7.495058718466301e-05,-0.001842370593564526,0.005546539468644497,-0.003457697157375457,0.004379992796910467,0.005147870002960701,-0.003860813709997727,-0.0007633668377053436,0.0035309466014831555
Dorea_longicatena,-0.001951450708444587,-0.0033469067668098467,0.003120021358339064,-0.00042312467520472013,-0.004962428974083554,-0.0007644099852117396,-0.0005860235238229765,-0.000588842886924926,-0.002398523432123459,-0.002209337386718066
unclassified_Dorea,-6.820253950372355e-05,0.0012702236651909013,0.006002581715404922,0.0029513978437745864,0.0012403784016447122,0.0026082050166958783,-0.004084551715974682,0.0009121276340168508,0.0049379894532707545,-0.014228220819108342
Lachnospiraceae_bacterium_1_1_57FAA,-0.014747983909351177,-0.020505135263499893,-0.027110557999121262,-0.010015908451234212,-0.005466343676595288,-0.024598072075428235,-0.002620264966696506,-0.013656423496053222,-0.009875556010594729,-0.04026851551838636
Lachnospiraceae_bacterium_1_4_56FAA,-3.360511140096231e-05,7.600219942629256e-05,0.0013643786978408505,0.0022358241111621064,-0.0011611821026488633,0.0030070090805355536,-0.0005605087803762859,0.004956270104769299,0.0015983894157150559,-0.003296199054263881
Lachnospiraceae_bacterium_2_1_58FAA,0.0018918317118672226,-0.0014128612295552,0.0032132634698237295,0.0017190419838333593,-0.0035138836124748237,-0.0006196423560575808,0.001482881384008023,-0.0023165481787007346,-0.004536523666598039,-0.001592652434704877
Lachnospiraceae_bacterium_3_1_46FAA,0.00046172991636262377,0.00018760186953730877,0.005675243354562606,0.0028861727689016253,-0.0016434116313199052,-0.0008374642301867241,-0.008339896024506549,-0.001206708150747284,-0.0014918470381482295,-0.001275883396548367
Lachnospiraceae_bacterium_3_1_57FAA_CT1,-0.0017049312385643794,0.002358809058134572,0.0006069378015034456,0.000223257701727593,0.0014488164247736025,-0.0006360300893375835,-0.0009345322337682857,7.075951578134176e-06,0.0010354998198731137,-5.400949760773043e-05
Lachnospiraceae_bacterium_5_1_63FAA,-0.0001272143520390046,-0.0012314186191394905,-0.003896235064117599,-0.005198499211033279,-0.00011933351934995476,-0.004788882723648699,-0.004620555552398385,-0.002101741646157817,-0.0012303404896665422,0.001083172604332934
Lachnospiraceae_bacterium_7_1_58FAA,0.0007214851006727294,0.001366750278307192,-0.0006090628607439874,0.0005017343075390989,0.001090554472369722,-0.001204657417222235,0.001960812469510407,-0.00016290228802906862,-0.0011536158379261074,-0.0031065073484375493
Lachnospiraceae_bacterium_8_1_57FAA,0.0032395197131766507,-0.0032470405590687185,-0.004124057358198451,0.00017957368978535428,-0.0008787698350662484,-0.0019120896730151305,0.002250850701315089,-0.003436767140319155,-0.0015959920826543216,-0.0014137658700066422
Lachnospiraceae_bacterium_9_1_43BFAA,-0.0005490561907864662,-0.00040168193461932614,-0.0013960903692122224,-0.0015900456156939342,0.001016950350873823,-0.00026724803491233126,-0.0022914044937890937,8.994188361016516e-05,0.0022591411539216307,0.0017308965227031622
Roseburia_hominis,-0.0020339636861708642,-0.004938172113846168,-0.014046802538697166,5.7002233479505614e-05,-0.007729899101242489,-0.0008340048046076552,-0.004283468075256022,-0.0030028917740467804,-0.009199595138030427,-0.0005903310881461241
Roseburia_intestinalis,-0.012112800033087323,-0.03868187127969673,-0.033376065699361766,-0.062283075401581685,-0.026573684325828822,-0.01801212258846009,-0.0669786713830801,-0.020818954206319844,-0.042468061399721646,-0.035063479881115585
Roseburia_inulinivorans,-0.013719453489436649,-0.021427658356662136,-0.014684232464982952,-0.02499997478168348,-0.01660449161602686,-0.0264369936106631,-0.014885308491653119,-0.007421285884475594,-0.009700148739853351,-0.015791518396502804
unclassified_Roseburia,0.000533241630748116,0.00038726212681178094,0.005153399300980717,-0.0014143996046976637,0.0011170049219076785,-3.125210178089429e-05,0.00036600218541889425,0.0005767208004797355,-0.00036862332645938025,0.0021734300863188276
unclassified_Oscillibacter,0.1189335778453178,0.08784678194279098,0.1426039462146057,0.12795955897663722,0.0687902716588604,0.11503834629815263,0.09992861836775728,0.0924994580030863,0.11018275205733515,0.14631680882537398
Clostridium_bartlettii,-0.001861072875716982,0.0053209097994349145,0.0018129476713045101,0.005939719100785263,0.0009608659933916172,0.010628068085250096,0.00821378903180316,0.0029385213705073994,0.007977593356320927,0.004354198707091874
unclassified_Peptostreptococcaceae_noname,-0.07592841558610303,-0.16614995729737342,-0.08917760989344001,-0.19024916280768575,-0.06587317616074298,-0.13001423578502,-0.07152834340612799,-0.09349443616179845,-0.1153171316022223,-0.07171959803036364
Anaerotruncus_colihominis,-0.0017762955813036133,0.0031571883542006575,0.01707593946496527,-0.0060508660333426535,-0.0019445017381523506,0.007833103656766198,-0.0021164922171458293,-0.0035033225735733487,0.004880163914193259,0.010283079685029593
unclassified_Anaerotruncus,-0.004554878586078799,0.0036562302904955845,-0.001391098228163061,-0.001527462638167303,-0.0004907759194629363,-0.0038898669922715697,-0.004012523581972592,-0.0005912570372401995,-0.000422643244245379,-0.0012071155717261917
Faecalibacterium_prausnitzii,-0.039770525416634415,-0.0539142563366391,-0.0044511698726897595,-0.08567774696644755,-0.03715903159810382,-0.03672857739097273,-0.04049391371649635,-0.024955018790486286,-0.03645331526335899,-0.03988766897634515
Ruminococcaceae_bacterium_D16,0.0009475480775944473,0.00213324798173922,-0.000352745872451362,-0.001958805058592346,0.0017632602717517747,0.0019500051271478275,-0.00021219492872810668,0.00041149287804538966,-0.003353236969357725,-0.007171182576620246
Ruminococcus_albus,0.00016748536502578392,-0.0016225600371085887,-5.8551545684517506e-05,0.0003547262710584231,-0.0006555416294056498,-0.00035809397541936233,0.0007828726363805528,-0.0010868499709033254,0.000981578949439411,0.000255639913247346
Ruminococcus_bromii,0.02582269483648614,-0.016630969126869777,0.01925849497836199,0.026014726240798647,0.007201543650016596,0.03515369606902033,0.009904003831487148,0.017161521934452,0.03218773412030258,0.03418411178963891
Ruminococcus_callidus,0.003336119870534344,0.0034565188410542467,-0.02292077588309089,0.0017504618123913049,-0.0060449833933463905,-0.0027151788275008542,-0.0013911838521530797,-0.0024695567926358714,-0.0017288720536717526,-0.009931054442764858
Ruminococcus_lactaris,0.018156187396132208,0.01860512230416347,0.014219536088298125,0.01719504973041878,0.014868237975719215,0.024590294108035628,0.01820551805351836,0.0071534810274534524,0.01731364637454147,7.292944746955341e-06
Ruminococcus_sp_5_1_39BFAA,-0.0015174122718091198,-0.004609609413379085,-0.014521715781118513,0.003541014674880934,-0.0014034228901236747,0.00013911469150978156,0.001255919781103733,-0.004240226465510078,-0.002570713980596081,-0.005343019322620274
unclassified_Subdoligranulum,-0.004980556594985335,-0.007780404578331332,0.014593443066648226,0.00898787099367001,-0.003469589472873608,-0.0016671719325643656,0.020803496669349223,-0.007434185976896722,0.008361242807140493,0.03127276864982471
Subdoligranulum_variabile,0.00014391041843044884,0.0003429578377671913,-0.0026637051385482923,-8.696046806177744e-05,0.00010398754505939731,-0.0005136971151586179,0.0012944672055806425,-0.0005969118706532512,0.0023297356116406707,0.0017830003884733963
Clostridium_innocuum,0.021991484004862328,0.00339620302557966,-0.025136200195598472,0.020682227181598224,0.0013560701422498903,-0.0022118988934997897,-0.002068050445781864,0.0033037006856658706,0.019712020156081714,0.004982162654461567
Erysipelotrichaceae_bacterium_2_2_44A,0.009163301250793617,0.03595983603513317,0.029060647570344836,0.0491633731510715,0.026387869628120744,0.036000005785468324,0.022664635449687772,0.024374350150191945,0.05374123224241633,0.06609914415167915
Erysipelotrichaceae_bacterium_6_1_45,0.042111008833832536,0.05022298292682791,0.013988727792784945,0.06294941517700894,0.029724569326303258,0.0373867371815452,0.02080376266801075,0.030343097117699475,0.06099282793658404,0.08753820539080992
Eubacterium_biforme,-0.05821650317962306,-0.17069451886524792,-0.16772000450157282,-0.13801021244170478,-0.06561882538884954,-0.08876512474193866,-0.00011287222699796002,-0.10786499976026094,-0.012323054756446392,-0.03359364324250231
Holdemania_filiformis,0.02406808591650855,0.017218637417770813,0.026873860319686582,0.04594583760383081,0.0019031252443765985,-0.0007233640781430747,0.047396263512145764,0.0278975887337302,0.011469654616883887,0.057134214885052395
Solobacterium_moorei,0.011454995330854383,0.0011474038206528917,0.04675438214215775,0.039008687633056593,0.010684616486858988,-0.0007719672072949272,0.03594384733516909,0.0081816458319159,0.03790400537137438,0.02790539312730481
NA,0.007545621482665997,0.012404806242659034,0.0064425737485572865,0.0031459685732541267,0.002148626105728927,0.0029261166499011493,0.00320018668373595,0.0021033526793379853,0.0009100106955644683,0.002425000589884287
Acidaminococcus_intestini,0.0025600088830747695,0.0013991442042128055,0.0016904778244598842,-0.0010149672453422004,0.0035186967727444457,-0.0026792344749193117,-0.0032806251132701373,-0.009947673283811659,0.003124016581616917,-0.01099425844042061
unclassified_Megasphaera,0.18812691141341376,0.2511772340624069,0.18294499615946916,0.24511849422062448,0.1337106982927428,0.12209878370338334,0.11732502375610383,0.2329194125853052,0.16624234028273568,0.352881075461349
unclassified_Mitsuokella,0.0005395388036544161,0.020827949925289913,-0.006330369126226465,-0.006662869589317404,0.005395014543978279,0.0007490600852698221,-0.004943602946815371,0.008188983271431752,0.01834624784359304,-0.010117466433606209
Veillonella_atypica,-0.01279750286746788,-0.027328681884730116,-0.03196892033355872,-0.04611327279433091,-0.011123725988261769,-0.01815633149599979,-0.03781202875480983,-0.02015378705328675,0.002726886774366281,-0.026269294540320603
